"C:\Program Files (x86)\Steam\steamapps\common\SourceFilmmaker\game\sfm.exe" +sv_lan 1 -useqtport -tools -dev -sw -w 1280 -h 720 +mat_hdr_level 3 +mat_queue_mode 0 -game usermod -insecure

c:\users\timothy\documents\github\sfmanimation\scene1.dmx#0

1280x720 @24.00 fps
motion blur samples:    per-camera settings
depth of field samples: per-camera settings

Frame  	Frame  	Total  	Shot                   	Map                    	DoF    	MBlur  	Total
Number 	Time   	Time   	Name                   	Name                   	Count  	Count  	Count
   1042	  0.311	    349	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1043	  0.307	    350	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1044	  0.275	    350	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1045	  0.320	    350	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1046	  0.311	    351	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1047	  0.314	    351	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1048	  0.316	    351	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1049	  0.309	    352	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1050	  0.311	    352	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1051	  0.319	    352	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1052	  0.307	    353	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1053	  0.311	    353	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1054	  0.274	    353	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1055	  0.312	    353	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1056	  0.308	    354	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1057	  0.310	    354	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1058	  0.316	    354	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1059	  0.303	    355	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1060	  0.308	    355	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1061	  0.316	    355	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1062	  0.304	    356	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1063	  0.272	    356	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1064	  0.314	    356	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1065	  0.311	    357	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1066	  0.317	    357	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1067	  0.307	    357	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1068	  0.310	    357	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1069	  0.313	    358	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1070	  0.308	    358	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1071	  0.315	    358	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1072	  0.309	    359	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1073	  0.292	    359	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1074	  0.316	    359	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1075	  0.313	    360	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1076	  0.311	    360	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1077	  0.313	    360	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1078	  0.315	    361	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1079	  0.310	    361	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1080	  0.313	    361	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1081	  0.311	    362	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1082	  0.308	    362	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1083	  0.284	    362	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1084	  0.314	    362	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1085	  0.315	    363	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1086	  0.318	    363	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1087	  0.314	    363	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1088	  0.305	    364	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1089	  0.310	    364	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1090	  0.313	    364	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1091	  0.311	    365	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1092	  0.317	    365	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1093	  0.274	    365	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1094	  0.311	    365	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1095	  0.311	    366	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1096	  0.309	    366	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1097	  0.314	    366	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1098	  0.312	    367	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1099	  0.309	    367	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1100	  0.313	    367	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1101	  0.312	    368	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1102	  0.309	    368	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1103	  0.293	    368	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1104	  0.314	    369	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1105	  0.319	    369	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1106	  0.320	    369	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1107	  0.321	    370	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1108	  0.313	    370	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1109	  0.315	    370	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1110	  0.319	    370	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1111	  0.319	    371	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1112	  0.312	    371	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1113	  0.316	    371	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1114	  0.271	    372	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1115	  0.309	    372	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1116	  0.314	    372	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1117	  0.303	    373	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1118	  0.312	    373	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1119	  0.321	    373	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1120	  0.308	    374	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1121	  0.311	    374	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1122	  0.313	    374	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1123	  0.256	    374	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1124	  0.312	    375	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1125	  0.315	    375	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1126	  0.316	    375	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1127	  0.315	    376	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1128	  0.309	    376	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1129	  0.315	    376	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1130	  0.313	    377	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1131	  0.311	    377	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1132	  0.315	    377	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1133	  0.272	    378	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1134	  0.313	    378	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1135	  0.313	    378	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1136	  0.307	    378	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1137	  0.312	    379	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1138	  0.312	    379	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1139	  0.308	    379	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1140	  0.308	    380	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1141	  0.313	    380	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1142	  0.264	    380	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1143	  0.308	    381	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1144	  0.314	    381	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1145	  0.320	    381	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1146	  0.311	    382	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1147	  0.311	    382	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1148	  0.310	    382	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1149	  0.314	    382	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1150	  0.308	    383	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1151	  0.310	    383	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1152	  0.288	    383	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1153	  0.308	    384	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1154	  0.311	    384	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1155	  0.313	    384	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1156	  0.309	    385	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1157	  0.313	    385	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1158	  0.310	    385	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1159	  0.309	    386	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1160	  0.314	    386	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1161	  0.261	    386	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1162	  0.316	    386	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1163	  0.311	    387	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1164	  0.313	    387	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1165	  0.319	    387	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1166	  0.309	    388	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1167	  0.310	    388	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1168	  0.317	    388	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1169	  0.310	    389	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1170	  0.313	    389	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1171	  0.277	    389	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1172	  0.311	    390	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1173	  0.312	    390	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1174	  0.306	    390	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1175	  0.311	    390	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1176	  0.311	    391	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1177	  0.308	    391	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1178	  0.315	    391	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1179	  0.313	    392	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1180	  0.266	    392	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1181	  0.313	    392	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1182	  0.312	    393	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1183	  0.313	    393	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1184	  0.320	    393	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1185	  0.308	    394	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1186	  0.311	    394	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1187	  0.311	    394	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1188	  0.311	    395	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1189	  0.310	    395	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1190	  0.279	    395	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1191	  0.317	    395	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1192	  0.313	    396	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1193	  0.310	    396	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1194	  0.315	    396	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1195	  0.311	    397	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1196	  0.306	    397	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1197	  0.312	    397	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1198	  0.311	    398	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1199	  0.308	    398	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1200	  0.290	    398	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1201	  0.312	    398	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1202	  0.306	    399	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1203	  0.309	    399	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1204	  0.316	    399	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1205	  0.314	    400	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1206	  0.317	    400	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1207	  0.321	    400	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1208	  0.313	    401	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1209	  0.312	    401	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1210	  0.325	    401	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1211	  0.292	    402	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1212	  0.310	    402	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1213	  0.311	    402	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1214	  0.310	    403	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1215	  0.310	    403	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1216	  0.313	    403	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1217	  0.312	    403	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1218	  0.313	    404	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1219	  0.312	    404	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1220	  0.318	    404	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1221	  0.285	    405	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1222	  0.310	    405	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1223	  0.320	    405	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1224	  0.313	    406	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1225	  0.314	    406	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1226	  0.314	    406	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
   1227	  0.312	    407	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
